
[14052.649746] [AOA] Measurement: 0,1579956165.164899,08:55:31:9a:fe:a9,2,1,2,0,128,289,123,477,236,947,1016,753,25,193,941,409,285,179,785,988,7,1015,26,103,181,966,820,685,741,590,752,481,229,21,337,503,791,56,46,28,46,47,42,22,38,32,37,27,35,30,32,31,34,54,38,42,43,29,33,35,30,42,55,56,38,50,53,36,20
[14052.681843] [AOA] Measurement: 0,1579956165.196995,08:55:31:9a:fe:a9,2,1,2,0,128,324,213,385,199,945,1003,323,196,184,933,962,520,168,802,498,232,638,276,671,334,467,1005,758,781,138,989,116,552,608,600,420,493,55,45,21,43,45,42,21,33,32,35,23,35,31,35,26,34,52,34,35,43,29,31,32,31,39,50,54,44,52,52,40,20
[14052.709083] [AOA] Measurement: 0,1579956165.224237,08:55:31:9a:fe:a9,2,1,2,0,128,409,261,970,373,376,793,756,33,106,894,440,308,678,587,946,51,62,91,688,425,492,11,722,787,561,749,564,336,52,348,757,1019,46,38,21,38,38,34,18,32,25,29,17,24,23,24,20,22,39,30,29,37,20,23,23,23,27,39,37,31,32,37,27,13
[14052.734056] [AOA] Measurement: 0,1579956165.249217,08:55:31:9a:fe:a9,2,1,2,0,128,823,332,983,443,913,959,264,169,628,711,358,247,715,576,30,104,25,67,133,199,513,42,696,747,579,748,557,324,13,328,733,885,50,36,23,39,44,46,28,36,34,44,28,44,33,35,33,34,51,38,37,47,36,37,38,41,49,65,69,49,61,64,48,29
[14052.759192] [AOA] Measurement: 0,1579956165.274346,08:55:31:9a:fe:a9,2,1,2,0,128,858,383,993,407,382,816,320,226,645,762,418,285,728,594,985,60,81,90,690,388,554,12,285,985,119,986,128,560,561,529,383,486,49,48,22,41,39,38,21,34,31,34,21,33,30,30,26,32,49,35,35,41,24,27,31,30,38,50,52,38,45,43,35,19
[14052.788737] [AOA] Measurement: 0,1579956165.303891,08:55:31:9a:fe:a9,2,1,2,0,128,304,117,373,183,369,793,769,15,644,717,396,245,673,573,1008,47,570,271,61,119,980,862,745,803,126,964,89,480,561,497,261,383,50,36,24,45,37,44,24,38,35,42,28,41,34,39,33,39,53,39,39,48,37,37,39,41,54,63,63,52,66,61,51,28
[14052.810557] [AOA] Measurement: 0,1579956165.325711,08:55:31:9a:fe:a9,2,1,2,0,128,338,134,983,426,919,950,762,12,647,737,446,306,685,612,961,5,82,90,160,236,501,2,760,800,108,981,538,319,50,374,534,735,47,42,23,41,39,33,19,32,26,30,16,28,24,26,21,25,43,34,29,33,23,28,26,23,27,36,38,32,32,35,25,15
[14052.842093] [AOA] Measurement: 0,1579956165.357247,08:55:31:9a:fe:a9,2,1,2,0,128,347,185,987,409,390,816,801,43,140,933,424,310,683,631,994,51,622,291,637,358,545,41,268,981,81,929,578,308,620,584,959,113,49,46,29,41,39,40,19,36,27,31,19,29,25,28,28,29,46,35,37,36,22,25,31,26,34,40,38,32,38,39,28,18
[14052.869559] [AOA] Measurement: 0,1579956165.384712,08:55:31:9a:fe:a9,2,1,2,0,128,909,370,971,441,955,23,327,256,154,909,968,503,216,785,504,233,549,270,674,375,572,39,271,1018,133,990,26,498,530,517,350,525,53,47,28,43,39,42,21,32,26,31,20,33,23,26,27,31,47,33,39,39,27,26,31,27,33,43,42,34,40,42,32,16
[14052.891633] [AOA] Measurement: 0,1579956165.406791,08:55:31:9a:fe:a9,2,1,2,0,128,879,392,1010,465,960,6,335,208,166,929,965,449,165,769,0,69,71,119,715,383,517,1021,768,757,124,976,24,485,545,511,37,260,59,41,24,43,46,47,28,39,38,42,29,42,36,37,32,39,59,36,41,48,37,35,35,37,47,61,65,53,63,59,48,30
[14052.922273] [AOA] Measurement: 0,1579956165.437431,08:55:31:9a:fe:a9,2,1,2,0,128,308,166,991,408,403,832,852,63,108,905,992,525,225,779,529,259,596,298,722,457,486,1001,216,911,536,747,577,327,601,553,144,306,53,50,27,42,43,39,26,37,29,34,20,30,29,30,27,31,49,35,38,43,24,26,29,28,33,40,44,33,41,37,32,16
[14052.944468] [AOA] Measurement: 0,1579956165.459627,08:55:31:9a:fe:a9,2,1,2,0,128,316,206,2,417,381,840,375,216,165,954,958,495,225,783,475,216,621,258,111,202,984,851,739,765,572,761,495,277,64,342,467,728,56,42,22,48,42,46,26,38,41,42,27,40,36,37,30,33,57,38,44,52,34,36,38,38,51,64,67,48,58,61,49,29
[14052.974767] [AOA] Measurement: 0,1579956165.489921,08:55:31:9a:fe:a9,2,1,2,0,128,289,147,428,250,981,999,770,1000,608,688,381,219,650,597,986,31,48,79,82,166,1011,839,727,771,527,773,523,332,2,330,541,751,56,49,26,43,46,39,24,37,30,33,21,31,27,32,27,29,47,36,36,41,24,27,31,28,33,45,44,36,43,42,33,17
[14053.003144] [AOA] Measurement: 0,1579956165.518303,08:55:31:9a:fe:a9,2,1,2,0,128,864,369,960,385,911,993,300,227,143,924,1006,483,197,777,1016,43,592,282,753,406,561,30,162,925,539,771,102,510,30,338,941,63,52,47,26,45,48,46,28,44,38,47,25,39,37,36,32,39,54,39,39,50,34,37,36,40,52,62,62,50,58,62,45,27
[14053.024786] [AOA] Measurement: 0,1579956165.539944,08:55:31:9a:fe:a9,2,1,2,0,128,844,350,1000,443,933,984,363,228,164,929,998,521,260,790,553,265,559,224,695,421,492,21,294,1019,77,949,85,517,562,528,907,32,50,42,22,38,43,34,19,32,26,31,21,31,26,27,27,28,44,33,34,41,25,25,28,29,31,43,43,36,45,45,33,18
[14053.055253] [AOA] Measurement: 0,1579956165.570407,08:55:31:9a:fe:a9,2,1,2,0,128,844,339,6,400,324,809,802,38,708,756,350,251,663,570,960,55,70,117,134,171,1008,860,721,816,560,787,562,288,45,352,335,568,49,40,23,40,37,40,23,36,33,36,25,33,29,31,29,33,50,36,35,42,33,29,34,31,39,54,57,40,50,49,38,22
[14053.083708] [AOA] Measurement: 0,1579956165.598863,08:55:31:9a:fe:a9,2,1,2,0,128,848,355,1012,437,884,1002,718,1005,622,721,316,246,644,554,986,75,52,81,718,397,548,33,265,968,131,982,68,484,600,555,388,588,44,40,25,39,37,36,22,31,27,31,18,27,20,27,22,28,44,28,30,32,19,22,24,23,30,39,43,33,38,40,29,15
[14053.111231] [AOA] Measurement: 0,1579956165.626384,08:55:31:9a:fe:a9,2,1,2,0,128,849,379,7,426,957,1012,304,211,149,943,402,291,586,572,1004,45,37,88,113,192,21,889,676,760,601,803,64,497,647,612,877,969,51,40,26,41,38,39,23,36,34,35,18,32,31,31,28,34,44,39,35,43,28,28,33,32,41,50,57,38,52,52,38,20
[14053.138441] [AOA] Measurement: 0,1579956165.653593,08:55:31:9a:fe:a9,2,1,2,0,128,302,151,971,384,910,959,310,186,145,913,408,260,638,563,996,39,49,82,146,198,989,848,221,917,619,781,522,263,16,298,502,703,49,44,22,40,42,38,25,34,31,35,25,32,31,30,27,32,52,37,37,42,32,29,31,33,35,48,50,37,48,49,35,18
[14053.166034] [AOA] Measurement: 0,1579956165.681193,08:55:31:9a:fe:a9,2,1,2,0,128,888,394,1016,418,941,1022,255,162,166,946,1011,529,226,839,503,187,613,253,729,422,562,30,213,944,554,753,600,387,562,505,115,211,49,37,20,39,40,43,24,37,33,36,21,36,29,33,26,33,50,36,35,42,29,28,31,31,42,53,56,41,53,48,41,25
[14053.188737] [AOA] Measurement: 0,1579956165.703895,08:55:31:9a:fe:a9,2,1,2,0,128,823,311,924,371,360,831,796,16,151,889,430,260,687,624,514,217,34,103,666,348,563,56,244,964,54,942,596,394,63,364,1009,128,57,47,27,47,44,44,25,40,34,33,21,33,26,30,30,31,52,38,35,37,24,26,31,30,35,43,48,40,42,51,32,23
[14053.217494] [AOA] Measurement: 0,1579956165.732647,08:55:31:9a:fe:a9,2,1,2,0,128,922,379,14,422,952,997,360,301,196,961,935,501,245,842,579,307,622,344,723,394,536,57,333,1012,101,986,102,497,674,575,579,698,57,46,28,44,47,45,22,40,34,35,23,35,28,32,29,36,55,38,40,43,28,31,32,33,39,51,47,40,47,49,39,19
[14053.247162] [AOA] Measurement: 0,1579956165.762316,08:55:31:9a:fe:a9,2,1,2,0,128,333,157,969,424,987,4,353,249,193,963,939,434,240,783,513,218,518,217,695,395,533,14,211,965,65,964,32,500,611,523,206,383,53,43,24,39,41,41,27,33,32,34,21,31,26,27,27,33,47,33,38,39,28,30,29,29,37,50,50,38,49,47,36,21
[14053.273251] [AOA] Measurement: 0,1579956165.788409,08:55:31:9a:fe:a9,2,1,2,0,128,314,136,425,195,933,994,290,182,182,945,998,515,192,770,504,264,575,278,672,345,519,10,735,769,139,966,60,519,550,530,908,56,57,50,24,47,45,45,24,42,39,41,28,42,34,33,31,41,54,41,43,47,32,32,35,32,44,56,60,47,55,58,44,22
[14053.296235] [AOA] Measurement: 0,1579956165.811393,08:55:31:9a:fe:a9,2,1,2,0,128,326,202,479,230,978,3,290,168,662,769,459,297,669,579,43,101,657,322,771,483,531,20,213,959,108,978,57,532,659,601,468,528,57,45,27,38,45,46,25,39,36,38,22,36,31,31,30,35,56,39,41,45,28,32,33,31,37,48,53,41,48,47,35,23
[14053.325921] [AOA] Measurement: 0,1579956165.841074,08:55:31:9a:fe:a9,2,1,2,0,128,863,355,934,395,920,965,746,6,190,935,435,327,665,568,0,77,595,295,675,375,515,63,282,999,143,968,60,516,615,536,475,749,59,50,27,47,48,46,29,41,38,44,26,40,37,40,33,41,58,37,40,47,33,38,38,40,52,63,69,50,59,62,49,26
[14053.354064] [AOA] Measurement: 0,1579956165.869218,08:55:31:9a:fe:a9,2,1,2,0,128,835,338,428,245,387,796,764,2,198,967,982,510,172,742,1012,69,559,252,671,356,517,13,231,946,83,942,505,303,582,508,20,243,59,48,28,49,46,49,24,41,37,39,23,36,34,35,27,35,56,40,42,47,34,32,35,31,48,52,57,43,48,53,40,21
[14053.379038] [AOA] Measurement: 0,1579956165.894197,08:55:31:9a:fe:a9,2,1,2,0,128,890,382,1,477,1012,7,219,169,170,943,961,484,638,572,533,253,46,100,679,377,571,23,250,964,133,1001,90,526,546,509,258,546,59,46,29,48,45,45,25,40,40,43,26,38,33,38,29,36,59,41,45,53,30,34,36,35,47,56,64,50,57,60,47,26
[14053.405209] [AOA] Measurement: 0,1579956165.920363,08:55:31:9a:fe:a9,2,1,2,0,128,310,142,1011,428,947,8,314,199,174,920,1013,510,657,544,973,32,59,136,681,330,571,45,291,990,25,923,62,483,511,485,958,141,51,44,21,42,38,40,22,35,31,35,19,32,27,29,30,31,46,30,38,42,27,26,30,30,39,51,47,37,47,47,36,19
[14053.434640] [AOA] Measurement: 0,1579956165.949796,08:55:31:9a:fe:a9,2,1,2,0,128,334,168,62,481,7,34,278,195,216,968,970,513,158,723,982,34,590,260,743,430,584,79,282,984,123,977,145,594,634,593,228,321,46,40,23,33,39,33,22,30,28,33,19,29,25,26,23,27,42,31,34,32,18,24,24,24,27,38,37,26,38,35,24,17
[14053.456351] [AOA] Measurement: 0,1579956165.971509,08:55:31:9a:fe:a9,2,1,2,0,128,316,191,451,219,422,834,281,220,170,925,953,482,680,631,546,236,538,240,153,206,537,25,248,980,114,988,54,521,575,567,124,272,39,34,18,35,35,36,27,33,34,37,23,33,29,31,26,33,47,30,32,42,30,30,30,33,47,57,60,52,57,56,44,24
[14053.484827] [AOA] Measurement: 0,1579956165.999981,08:55:31:9a:fe:a9,2,1,2,0,128,912,356,979,404,926,1001,766,13,694,749,406,264,615,544,1007,50,565,267,698,378,551,55,220,913,123,987,493,294,51,304,839,50,44,41,23,36,33,34,15,31,22,26,17,27,23,25,23,28,38,29,29,31,19,20,20,22,25,35,32,27,34,34,25,14
[14053.511680] [AOA] Measurement: 0,1579956166.026838,08:55:31:9a:fe:a9,2,1,2,0,128,884,354,981,399,967,1018,269,193,631,725,403,294,694,589,925,66,79,118,686,368,505,22,248,968,101,925,68,503,62,387,687,852,47,43,25,39,37,37,19,35,26,29,17,29,25,26,25,28,45,32,32,34,21,25,26,26,32,42,47,33,40,44,31,13
[14053.542885] [AOA] Measurement: 0,1579956166.058040,08:55:31:9a:fe:a9,2,1,2,0,128,887,359,435,233,372,821,764,1011,638,740,426,266,657,534,1002,30,70,81,126,189,1019,828,743,770,503,720,561,305,612,580,454,610,51,35,22,38,39,44,25,39,37,43,26,37,34,37,31,34,54,37,39,48,34,35,35,38,55,61,61,54,63,62,50,27
[14053.571384] [AOA] Measurement: 0,1579956166.086537,08:55:31:9a:fe:a9,2,1,2,0,128,833,350,1007,490,934,979,329,194,177,962,939,473,201,813,986,10,37,52,127,233,980,838,742,757,536,772,585,343,596,516,848,945,60,42,25,43,46,49,25,41,38,40,27,43,30,36,31,38,56,38,41,48,34,33,37,38,46,58,59,47,55,52,43,24
[14053.599808] [AOA] Measurement: 0,1579956166.114964,08:55:31:9a:fe:a9,2,1,2,0,128,857,411,1019,489,963,999,300,202,190,940,975,499,261,832,541,271,670,327,702,431,579,72,287,1001,136,970,117,591,626,591,761,800,51,42,25,43,40,38,22,35,30,36,23,35,25,31,28,34,48,35,34,45,32,28,32,32,47,53,61,48,56,56,40,29
[14053.622820] [AOA] Measurement: 0,1579956166.137977,08:55:31:9a:fe:a9,2,1,2,0,128,886,348,19,480,973,5,291,183,684,753,396,273,683,585,1006,28,20,54,118,200,964,845,759,800,610,794,474,293,70,342,653,780,46,41,21,38,33,36,22,34,27,28,21,28,20,25,19,27,43,33,33,33,23,20,21,19,23,35,34,26,32,30,25,15
[14053.653417] [AOA] Measurement: 0,1579956166.168577,08:55:31:9a:fe:a9,2,1,2,0,128,896,393,975,401,381,814,731,1002,705,755,990,513,228,798,532,280,592,277,679,394,577,90,248,965,64,937,65,520,569,517,168,383,55,47,21,46,47,47,27,40,40,43,30,38,34,35,29,40,58,39,40,50,32,35,36,37,47,57,57,43,54,53,44,21
[14053.675724] [AOA] Measurement: 0,1579956166.190882,08:55:31:9a:fe:a9,2,1,2,0,128,273,103,452,219,453,855,709,988,649,733,413,266,642,527,949,14,23,70,120,160,989,838,653,720,582,760,553,293,70,371,759,969,50,35,25,41,40,41,24,35,29,34,19,32,31,32,26,34,49,33,34,43,27,29,30,31,38,52,49,39,48,45,37,21
[14053.706918] [AOA] Measurement: 0,1579956166.222072,08:55:31:9a:fe:a9,2,1,2,0,128,307,163,357,134,368,790,787,14,151,881,486,339,183,784,1008,66,32,74,158,186,987,852,709,788,88,967,53,513,653,555,818,942,53,41,25,43,42,39,23,38,31,34,23,30,29,30,28,30,46,36,35,43,28,28,29,32,39,48,51,39,45,49,39,20
[14053.734939] [AOA] Measurement: 0,1579956166.250097,08:55:31:9a:fe:a9,2,1,2,0,128,877,377,32,441,967,1010,355,260,221,976,975,547,224,805,513,220,642,284,696,421,495,1011,266,987,106,981,81,545,610,613,375,474,51,33,24,38,38,41,24,35,34,41,25,37,32,37,25,35,54,32,34,47,32,34,32,38,55,62,64,50,63,62,51,31
[14053.758080] [AOA] Measurement: 0,1579956166.273239,08:55:31:9a:fe:a9,2,1,2,0,128,278,106,427,208,385,788,757,16,601,707,419,291,710,567,948,1023,37,61,72,125,969,849,666,704,544,761,540,269,11,317,319,524,57,50,31,43,44,42,24,38,32,39,21,34,27,30,28,31,50,37,39,43,27,27,32,28,38,46,48,37,44,46,35,19
[14053.787775] [AOA] Measurement: 0,1579956166.302929,08:55:31:9a:fe:a9,2,1,2,0,128,912,417,999,438,965,1007,334,238,182,941,975,490,179,745,531,248,559,230,724,390,489,1023,240,962,572,782,144,567,594,535,1019,84,53,46,28,51,45,43,29,40,37,41,28,37,32,36,30,40,52,38,43,46,32,33,34,35,43,55,55,46,56,58,48,22
[14053.816442] [AOA] Measurement: 0,1579956166.331601,08:55:31:9a:fe:a9,2,1,2,0,128,850,359,979,428,333,767,696,971,604,748,402,263,688,631,1022,73,39,80,692,399,530,52,252,962,67,914,612,370,592,557,285,391,49,42,21,43,37,33,22,32,25,28,19,28,22,25,25,31,44,29,31,34,23,24,26,26,29,38,42,31,36,37,29,16
[14053.840831] [AOA] Measurement: 0,1579956166.355987,08:55:31:9a:fe:a9,2,1,2,0,128,870,352,27,477,960,29,298,204,147,914,409,310,694,614,1018,78,538,261,698,402,528,34,285,966,148,963,34,510,584,522,570,685,49,45,26,43,41,36,21,36,30,29,20,32,23,30,28,29,48,35,37,38,21,28,31,28,33,42,42,29,42,42,31,19
[14053.871497] [AOA] Measurement: 0,1579956166.386651,08:55:31:9a:fe:a9,2,1,2,0,128,295,174,464,210,910,967,245,225,578,675,409,260,637,552,983,44,64,112,155,156,996,885,721,798,544,767,539,316,55,376,137,304,54,48,25,49,42,41,25,37,32,34,24,32,28,28,28,33,53,37,41,46,24,28,30,35,37,46,52,38,46,44,42,17
[14053.894539] [AOA] Measurement: 0,1579956166.409697,08:55:31:9a:fe:a9,2,1,2,0,128,273,128,484,261,354,793,696,1000,641,708,392,265,686,591,1020,65,0,54,139,174,992,863,673,730,542,737,516,268,28,332,359,518,60,48,29,47,44,50,25,42,37,44,27,39,34,36,31,39,52,41,37,49,31,35,38,37,47,62,62,49,58,58,44,25
[14053.924872] [AOA] Measurement: 0,1579956166.440030,08:55:31:9a:fe:a9,2,1,2,0,128,325,188,951,432,918,1016,756,11,215,921,940,492,156,767,1004,69,1002,44,128,176,1012,880,686,766,582,762,501,281,24,334,345,564,60,46,32,50,49,45,25,44,40,40,28,44,31,33,33,37,58,37,37,47,30,33,35,35,45,61,60,45,62,57,44,28
[14053.948215] [AOA] Measurement: 0,1579956166.463376,08:55:31:9a:fe:a9,2,1,2,0,128,342,184,460,209,383,807,793,39,635,727,369,281,628,588,988,72,34,83,123,156,1017,882,246,946,530,733,576,338,595,539,276,512,58,46,30,46,42,39,23,36,31,37,22,37,26,34,31,29,53,37,39,45,28,30,32,30,39,50,52,41,46,49,35,18
[14053.979274] [AOA] Measurement: 0,1579956166.494431,08:55:31:9a:fe:a9,2,1,2,0,128,851,329,989,486,934,1022,252,195,104,900,422,329,659,558,974,56,47,96,754,425,507,27,238,969,92,963,554,341,35,357,183,390,56,43,28,44,48,45,25,37,36,40,29,40,33,34,33,39,59,36,36,44,29,35,33,36,45,58,60,49,58,58,44,25
[14054.002366] [AOA] Measurement: 0,1579956166.517519,08:55:31:9a:fe:a9,2,1,2,0,128,290,138,421,217,974,989,707,1015,624,697,405,246,721,610,936,0,52,72,87,141,1005,876,788,800,525,748,591,328,78,381,962,104,55,48,26,45,45,42,22,37,33,37,24,35,26,31,28,32,50,39,38,42,31,31,31,31,39,48,47,37,48,43,35,20
[14054.034456] [AOA] Measurement: 0,1579956166.549609,08:55:31:9a:fe:a9,2,1,2,0,128,315,134,450,258,366,806,718,1019,621,725,421,255,671,566,930,1009,33,55,167,232,1018,868,733,766,549,791,476,300,927,250,493,860,50,40,21,43,35,39,24,37,31,36,22,31,29,30,26,31,47,34,38,39,26,28,28,27,39,52,50,42,47,45,35,20
[14054.063447] [AOA] Measurement: 0,1579956166.578600,08:55:31:9a:fe:a9,2,1,2,0,128,853,330,963,381,397,814,339,219,177,967,1009,513,201,818,576,314,619,296,722,401,457,1002,264,985,91,943,46,508,667,624,244,233,55,45,25,46,43,51,25,41,32,42,28,43,34,37,30,36,62,43,44,49,33,36,38,38,58,63,69,52,60,62,48,28
[14054.089894] [AOA] Measurement: 0,1579956166.605054,08:55:31:9a:fe:a9,2,1,2,0,128,870,343,990,409,888,923,749,0,605,689,427,251,689,551,45,109,84,125,691,368,571,46,241,943,45,906,65,486,577,514,13,238,50,43,24,40,39,39,22,34,30,34,17,33,29,31,25,31,48,33,36,42,26,30,32,29,39,44,54,38,46,51,36,22
[14054.116517] [AOA] Measurement: 0,1579956166.631671,08:55:31:9a:fe:a9,2,1,2,0,128,881,376,964,424,870,958,797,22,653,738,946,516,641,575,1010,46,35,68,136,219,527,15,280,989,69,956,141,597,596,531,545,716,46,40,25,39,39,42,24,35,30,33,22,31,26,31,27,30,48,31,35,38,29,28,30,28,40,46,49,38,43,47,34,20
