
[236351.004243] [AOA] Measurement: 0,1627275717.245262,b8:69:f4:d5:81:5e,2,1,1,0,128,241,985,217,139,378,806,784,935,627,158,777,302,739,858,91,272,956,826,915,99,518,948,90,954,558,211,496,639,570,784,49,358,66,29,34,25,50,37,32,48,34,54,45,41,44,42,28,34,41,35,37,24,41,34,54,47,44,46,43,31,52,48,48,15
[236351.031696] [AOA] Measurement: 0,1627275717.272716,b8:69:f4:d5:81:5e,2,1,1,0,128,196,960,239,91,334,768,827,960,80,1004,889,405,297,18,91,288,433,1011,883,38,1010,765,574,758,912,985,947,421,38,571,860,176,71,37,35,19,48,34,33,42,30,46,41,30,43,39,22,29,31,30,27,25,38,18,49,31,39,32,27,22,39,39,25,6
[236351.057910] [AOA] Measurement: 0,1627275717.298935,b8:69:f4:d5:81:5e,2,1,1,0,128,178,920,170,149,419,799,751,917,112,1013,775,262,732,801,102,324,943,773,858,1011,904,787,2,934,932,929,976,382,18,556,512,896,67,26,28,24,45,29,28,39,31,44,34,31,36,34,25,26,33,31,27,23,34,22,44,35,32,35,30,25,38,39,32,12
[236351.082907] [AOA] Measurement: 0,1627275717.323927,b8:69:f4:d5:81:5e,2,1,1,0,128,193,941,245,145,388,819,771,940,609,145,323,521,786,854,95,342,902,778,881,1008,504,947,546,734,953,7,556,680,604,775,825,160,66,32,32,28,43,32,34,43,32,49,40,38,41,42,27,34,42,36,31,25,47,38,53,51,46,50,42,33,51,50,51,21
[236351.112699] [AOA] Measurement: 0,1627275717.353720,b8:69:f4:d5:81:5e,2,1,1,0,128,249,960,293,177,954,2,761,895,77,1014,853,352,749,866,61,256,925,823,848,29,536,988,70,960,897,985,924,396,25,579,783,157,63,32,26,16,40,25,26,36,31,33,30,26,32,33,19,27,30,30,21,13,27,15,44,19,30,26,17,10,26,28,15,3
[236351.138459] [AOA] Measurement: 0,1627275717.379486,b8:69:f4:d5:81:5e,2,1,1,0,128,153,954,232,143,328,767,719,913,74,982,804,294,722,802,65,301,945,798,886,78,944,747,525,718,939,956,915,377,100,617,150,502,65,33,38,23,45,29,26,46,32,38,36,30,36,33,21,26,30,31,25,16,32,12,43,23,28,24,22,17,29,31,23,1
[236351.162479] [AOA] Measurement: 0,1627275717.403500,b8:69:f4:d5:81:5e,2,1,1,0,128,126,962,213,139,355,782,774,955,0,975,865,364,808,866,67,256,935,799,867,22,17,784,525,721,908,979,956,460,630,734,784,164,62,29,28,25,48,32,32,37,30,45,38,40,39,38,27,31,38,36,33,29,49,29,53,48,43,51,37,34,52,50,45,26
[236351.193046] [AOA] Measurement: 0,1627275717.434066,b8:69:f4:d5:81:5e,2,1,1,0,128,166,961,236,119,360,789,799,934,8,1001,814,294,802,847,70,254,959,829,888,79,469,953,495,704,930,986,925,416,91,617,969,339,61,28,28,20,36,25,20,36,30,34,28,24,31,31,19,23,26,26,24,18,27,16,38,17,32,24,20,15,27,36,18,7
[236351.220689] [AOA] Measurement: 0,1627275717.461709,b8:69:f4:d5:81:5e,2,1,1,0,128,152,941,141,96,363,805,760,898,40,936,784,282,824,842,82,282,946,813,883,39,946,738,535,738,914,953,886,355,1,554,794,236,67,30,31,25,42,30,28,38,33,48,43,36,41,38,29,30,41,38,34,27,42,32,54,48,40,48,41,35,56,48,44,24
[236351.246312] [AOA] Measurement: 0,1627275717.487338,b8:69:f4:d5:81:5e,2,1,1,0,128,210,1,255,144,391,835,791,958,596,163,359,549,364,67,664,542,486,997,953,95,545,945,106,987,489,198,423,631,631,786,606,954,71,36,31,25,46,32,30,46,31,49,44,39,38,38,29,32,37,33,33,24,38,30,52,37,36,38,30,26,39,41,30,6
[236351.271733] [AOA] Measurement: 0,1627275717.512753,b8:69:f4:d5:81:5e,2,1,1,0,128,236,981,232,163,459,849,765,933,90,982,379,540,871,916,77,265,931,811,875,135,974,710,539,809,903,991,963,493,4,580,682,87,67,36,32,16,45,27,24,43,31,42,31,27,38,32,23,22,32,29,22,17,31,19,45,24,35,29,26,15,28,33,20,6
[236351.300674] [AOA] Measurement: 0,1627275717.541693,b8:69:f4:d5:81:5e,2,1,1,0,128,727,1005,170,173,397,810,758,875,310,87,1002,466,405,201,651,537,390,939,820,75,542,865,7,916,611,237,415,591,625,860,180,403,74,35,36,19,49,29,30,43,35,43,34,30,36,40,22,28,30,36,29,20,33,21,44,28,32,29,25,18,34,40,18,7
[236351.326944] [AOA] Measurement: 0,1627275717.567970,b8:69:f4:d5:81:5e,2,1,1,0,128,782,142,824,374,8,8,286,120,594,171,384,551,848,936,15,266,942,810,871,103,2,740,49,908,926,1017,478,652,639,816,311,625,52,26,32,23,39,27,26,35,28,43,35,33,34,34,28,24,36,36,28,25,40,32,47,50,39,48,41,28,51,49,48,24
[236351.348958] [AOA] Measurement: 0,1627275717.589983,b8:69:f4:d5:81:5e,2,1,1,0,128,702,100,825,394,905,984,707,932,49,5,846,292,791,836,168,355,432,965,457,258,494,899,8,919,513,168,455,602,560,764,907,285,70,34,33,22,53,31,33,42,36,52,44,39,39,37,25,31,37,38,36,23,45,24,55,38,44,43,37,29,38,43,36,19
[236351.379114] [AOA] Measurement: 0,1627275717.620134,b8:69:f4:d5:81:5e,2,1,1,0,128,715,118,278,170,942,1007,259,59,662,240,395,552,350,38,605,447,462,988,883,60,954,712,74,967,953,1003,470,618,616,816,174,512,62,30,29,25,40,30,30,40,31,40,38,29,38,35,24,26,35,31,29,21,31,22,47,40,36,37,31,23,38,39,31,12
[236351.407447] [AOA] Measurement: 0,1627275717.648470,b8:69:f4:d5:81:5e,2,1,1,0,128,166,886,228,156,951,1021,264,88,671,199,282,513,284,56,636,506,936,812,394,252,946,743,522,748,924,992,962,427,609,805,964,243,69,39,35,21,50,31,28,44,38,41,37,34,41,36,24,26,28,33,29,20,28,19,44,25,30,30,21,15,29,32,24,7
[236351.429496] [AOA] Measurement: 0,1627275717.670522,b8:69:f4:d5:81:5e,2,1,1,0,128,179,940,227,143,887,1004,280,132,656,222,374,578,384,112,573,432,524,80,352,220,527,1006,488,755,925,963,980,472,604,757,564,825,70,35,30,17,54,28,21,46,35,42,32,30,38,38,22,24,29,37,25,17,27,14,47,24,30,29,24,15,28,33,22,3
[236351.461973] [AOA] Measurement: 0,1627275717.702993,b8:69:f4:d5:81:5e,2,1,1,0,128,747,143,738,280,925,989,802,971,75,8,356,531,828,902,625,498,509,1009,420,202,929,707,86,967,963,10,462,611,4,556,147,610,66,39,29,18,43,27,21,37,30,34,31,24,38,34,21,24,26,25,24,16,25,16,40,23,30,26,20,16,29,33,15,5
[236351.488764] [AOA] Measurement: 0,1627275717.729790,b8:69:f4:d5:81:5e,2,1,1,0,128,212,940,238,195,940,1021,760,931,36,972,890,343,329,46,58,268,953,813,839,28,11,770,30,963,463,183,460,660,648,811,512,774,55,26,25,26,39,29,31,38,34,44,41,36,34,40,28,33,42,33,34,33,40,35,53,54,50,53,41,32,54,49,52,27
[236351.511965] [AOA] Measurement: 0,1627275717.752987,b8:69:f4:d5:81:5e,2,1,1,0,128,177,930,315,228,417,833,741,912,19,996,821,284,812,889,53,285,923,799,904,67,11,742,570,761,919,1004,389,651,90,594,542,948,60,30,28,17,39,29,26,41,30,39,33,30,34,31,21,26,29,28,26,19,26,17,43,27,29,30,25,17,33,36,24,7
[236351.542990] [AOA] Measurement: 0,1627275717.784010,b8:69:f4:d5:81:5e,2,1,1,0,128,133,897,186,147,417,836,682,902,974,895,851,297,728,739,56,276,960,788,860,889,976,701,461,739,1004,961,454,526,1010,491,204,32,73,34,36,22,48,30,33,43,35,49,43,36,42,42,29,31,36,31,32,26,39,30,56,42,41,45,41,28,50,48,35,15
[236351.571136] [AOA] Measurement: 0,1627275717.812157,b8:69:f4:d5:81:5e,2,1,1,0,128,224,938,243,209,466,871,732,911,646,256,333,501,359,104,562,444,444,960,455,338,487,948,545,771,951,0,484,666,633,814,1000,220,70,34,35,23,46,33,27,43,35,43,37,35,43,38,25,28,32,37,28,24,38,26,49,34,38,33,29,21,38,41,32,13
[236351.597370] [AOA] Measurement: 0,1627275717.838396,b8:69:f4:d5:81:5e,2,1,1,0,128,201,993,272,216,389,788,788,938,55,1001,895,335,818,890,112,310,920,780,904,50,501,949,76,969,489,174,977,481,590,752,32,421,51,36,27,15,39,24,19,35,28,30,32,20,35,29,18,19,27,25,18,11,22,7,29,11,20,11,12,13,17,22,5,0
[236351.622838] [AOA] Measurement: 0,1627275717.863858,b8:69:f4:d5:81:5e,2,1,1,0,128,207,969,186,154,377,807,724,874,92,5,870,332,726,864,95,294,500,1017,904,60,993,790,582,725,933,989,939,430,45,591,999,403,63,32,34,26,45,33,36,42,34,46,44,42,40,42,30,36,46,35,30,29,51,36,62,58,51,56,46,39,60,59,54,35
[236351.652503] [AOA] Measurement: 0,1627275717.893529,b8:69:f4:d5:81:5e,2,1,1,0,128,711,136,752,327,899,981,765,971,85,2,856,343,814,887,583,460,473,987,407,217,556,963,56,934,471,112,854,374,16,586,856,241,48,22,23,20,34,24,25,31,25,40,32,29,29,28,22,24,34,26,29,27,37,31,45,44,37,43,35,28,47,42,47,21
[236351.675145] [AOA] Measurement: 0,1627275717.916168,b8:69:f4:d5:81:5e,2,1,1,0,128,736,115,807,366,872,975,302,108,639,192,854,377,321,36,663,516,466,1016,453,298,540,958,551,720,989,1003,953,463,50,569,141,495,63,31,30,21,41,31,26,38,33,43,39,28,38,34,26,27,32,32,27,21,33,23,53,32,34,35,32,21,37,42,32,12
[236351.704506] [AOA] Measurement: 0,1627275717.945526,b8:69:f4:d5:81:5e,2,1,1,0,128,225,973,287,217,910,998,299,107,112,30,378,553,358,68,587,454,455,992,908,87,9,756,571,760,947,30,976,458,655,850,78,362,68,33,33,20,42,26,30,37,32,44,32,27,38,33,24,26,33,32,28,19,30,21,44,28,29,29,19,14,33,35,19,5
[236351.729093] [AOA] Measurement: 0,1627275717.970119,b8:69:f4:d5:81:5e,2,1,1,0,128,175,900,265,147,438,825,249,102,86,1016,360,520,845,942,81,274,447,941,819,42,963,731,507,765,958,1023,907,400,61,582,159,517,45,22,26,20,32,26,25,29,23,38,37,29,30,29,25,29,36,26,30,25,39,32,47,39,41,44,39,29,49,44,42,22
[236351.759893] [AOA] Measurement: 0,1627275718.000917,b8:69:f4:d5:81:5e,2,1,1,0,128,693,84,805,374,860,959,803,946,47,1010,782,261,845,847,672,518,443,968,852,1016,933,681,536,761,943,1007,973,458,1018,536,335,711,63,29,28,21,45,27,23,39,31,42,35,33,37,37,22,24,33,28,30,23,33,27,48,36,31,38,35,22,41,40,31,15
[236351.784560] [AOA] Measurement: 0,1627275718.025579,b8:69:f4:d5:81:5e,2,1,1,0,128,754,140,764,383,376,807,274,99,657,235,416,578,343,77,599,493,487,999,433,306,510,912,82,962,521,201,449,636,579,773,493,823,68,33,30,21,44,36,36,44,36,47,44,41,39,40,27,33,41,31,31,27,42,31,55,46,43,45,40,33,55,52,43,21
[236351.811490] [AOA] Measurement: 0,1627275718.052515,b8:69:f4:d5:81:5e,2,1,1,0,128,255,984,760,364,957,7,324,137,661,232,356,567,352,68,616,516,449,999,421,319,980,724,100,967,465,187,462,669,640,783,251,617,74,37,34,20,48,34,30,43,38,45,35,33,42,41,25,27,36,33,31,22,39,28,49,32,37,36,30,19,37,42,31,11
[236351.841995] [AOA] Measurement: 0,1627275718.083015,b8:69:f4:d5:81:5e,2,1,1,0,128,151,908,192,121,321,809,716,902,21,989,849,285,765,858,3,272,1002,858,907,42,981,721,523,765,923,946,959,434,49,574,853,302,59,27,30,24,43,29,27,37,27,42,32,34,34,36,23,29,33,31,32,24,37,31,48,45,40,39,36,29,45,42,37,21
[236351.871519] [AOA] Measurement: 0,1627275718.112543,b8:69:f4:d5:81:5e,2,1,1,0,128,159,926,245,149,363,797,748,933,26,943,793,267,796,865,25,299,886,740,796,970,959,738,450,718,932,920,976,381,984,483,932,383,55,25,31,20,40,32,27,32,29,41,34,34,34,32,26,27,29,35,25,25,40,26,49,46,41,44,40,27,47,49,42,23
[236351.897979] [AOA] Measurement: 0,1627275718.138999,b8:69:f4:d5:81:5e,2,1,1,0,128,183,934,212,138,379,845,743,910,97,998,862,342,832,883,72,286,469,1016,446,227,535,981,28,909,437,120,412,623,6,517,828,146,66,34,31,21,43,29,22,43,31,36,30,25,35,31,19,21,26,27,24,13,29,10,38,20,22,20,19,8,21,27,10,3
[236351.925655] [AOA] Measurement: 0,1627275718.166679,b8:69:f4:d5:81:5e,2,1,1,0,128,768,123,827,388,940,1023,267,75,106,1008,858,341,858,898,72,291,901,831,968,125,1009,728,55,923,947,990,930,440,131,621,447,790,71,35,37,27,49,34,32,42,33,49,40,33,40,37,28,32,38,36,31,25,36,25,50,34,36,35,31,24,44,41,32,9
[236351.948316] [AOA] Measurement: 0,1627275718.189341,b8:69:f4:d5:81:5e,2,1,1,0,128,173,991,229,217,982,20,700,906,51,965,889,386,820,930,614,513,953,794,893,115,543,960,524,744,955,0,413,604,47,593,369,725,71,34,36,22,48,32,33,43,31,49,42,40,41,39,29,31,43,35,32,32,42,34,53,46,50,48,42,33,52,51,45,23
[236351.978651] [AOA] Measurement: 0,1627275718.219670,b8:69:f4:d5:81:5e,2,1,1,0,128,183,936,190,92,929,1005,317,127,594,174,360,556,357,59,625,497,471,44,407,273,495,904,61,960,469,131,430,620,573,726,232,570,60,27,31,25,45,28,25,38,31,45,40,30,36,37,26,29,38,33,29,24,37,29,52,47,39,38,34,24,44,42,33,15
[236352.001801] [AOA] Measurement: 0,1627275718.242828,b8:69:f4:d5:81:5e,2,1,1,0,128,167,925,125,111,357,766,742,909,57,996,777,299,750,867,141,348,863,780,834,33,1008,733,560,782,938,1003,931,391,16,545,73,394,29,17,16,15,24,19,20,22,18,29,29,28,23,24,21,23,29,23,23,20,29,24,34,41,36,40,42,26,43,41,40,22
[236352.033239] [AOA] Measurement: 0,1627275718.274263,b8:69:f4:d5:81:5e,2,1,1,0,128,168,887,261,193,384,830,757,978,88,30,339,522,315,31,71,307,986,866,880,52,962,760,570,786,937,991,933,470,29,568,706,38,58,32,26,17,42,27,21,34,29,35,31,19,34,31,15,18,23,26,18,12,25,11,34,16,20,17,24,9,19,23,8,1
[236352.055344] [AOA] Measurement: 0,1627275718.296368,b8:69:f4:d5:81:5e,2,1,1,0,128,188,947,829,351,930,1019,306,129,579,149,400,585,355,34,142,330,435,966,459,269,483,923,18,920,935,965,447,579,584,746,683,0,67,34,31,22,42,27,27,39,34,42,34,29,39,32,24,25,34,27,27,21,36,19,43,29,38,33,26,24,38,40,32,11
